state_name,state_fips,state_abbrev,county_name,county_fips,year,month,initial_claims
Georgia,13,GA,Seminole,13253,2020,2,6
Georgia,13,GA,Spalding,13255,2019,2,156
Georgia,13,GA,Spalding,13255,2020,1,381
Georgia,13,GA,Spalding,13255,2020,2,245
Georgia,13,GA,Stephens,13257,2019,2,65
Georgia,13,GA,Stephens,13257,2020,1,182
Georgia,13,GA,Stephens,13257,2020,2,47
Georgia,13,GA,Stewart,13259,2019,2,9
Georgia,13,GA,Stewart,13259,2020,1,39
Georgia,13,GA,Stewart,13259,2020,2,15
Georgia,13,GA,Sumter,13261,2019,2,82
Georgia,13,GA,Sumter,13261,2020,1,246
Georgia,13,GA,Sumter,13261,2020,2,106
Georgia,13,GA,Talbot,13263,2019,2,28
Georgia,13,GA,Talbot,13263,2020,1,30
Georgia,13,GA,Talbot,13263,2020,2,20
Georgia,13,GA,Taliaferro,13265,2019,2,4
Georgia,13,GA,Taliaferro,13265,2020,1,9
Georgia,13,GA,Taliaferro,13265,2020,2,4
Georgia,13,GA,Tattnall,13267,2019,2,25
Georgia,13,GA,Tattnall,13267,2020,1,60
Georgia,13,GA,Tattnall,13267,2020,2,29
Georgia,13,GA,Taylor,13269,2019,2,13
Georgia,13,GA,Taylor,13269,2020,1,100
Georgia,13,GA,Taylor,13269,2020,2,23
Georgia,13,GA,Telfair,13271,2019,2,13
Georgia,13,GA,Telfair,13271,2020,1,65
Georgia,13,GA,Telfair,13271,2020,2,36
Georgia,13,GA,Terrell,13273,2019,2,28
Georgia,13,GA,Terrell,13273,2020,1,93
Georgia,13,GA,Terrell,13273,2020,2,37
Georgia,13,GA,Thomas,13275,2019,2,49
Georgia,13,GA,Thomas,13275,2020,1,92
Georgia,13,GA,Thomas,13275,2020,2,52
Georgia,13,GA,Tift,13277,2019,2,83
Georgia,13,GA,Tift,13277,2020,1,138
Georgia,13,GA,Tift,13277,2020,2,67
Georgia,13,GA,Toombs,13279,2019,2,58
Georgia,13,GA,Toombs,13279,2020,1,271
Georgia,13,GA,Toombs,13279,2020,2,78
Georgia,13,GA,Towns,13281,2019,2,21
Georgia,13,GA,Towns,13281,2020,1,17
Georgia,13,GA,Towns,13281,2020,2,9
Georgia,13,GA,Treutlen,13283,2019,2,20
Georgia,13,GA,Treutlen,13283,2020,1,45
Georgia,13,GA,Treutlen,13283,2020,2,22
Georgia,13,GA,Troup,13285,2019,2,142
Georgia,13,GA,Troup,13285,2020,1,424
Georgia,13,GA,Troup,13285,2020,2,152
Georgia,13,GA,Turner,13287,2019,2,15
Georgia,13,GA,Turner,13287,2020,1,38
Georgia,13,GA,Turner,13287,2020,2,23
Georgia,13,GA,Twiggs,13289,2019,2,21
Georgia,13,GA,Twiggs,13289,2020,1,25
Georgia,13,GA,Twiggs,13289,2020,2,29
Georgia,13,GA,Union,13291,2019,2,46
Georgia,13,GA,Union,13291,2020,1,44
Georgia,13,GA,Union,13291,2020,2,37
Georgia,13,GA,Upson,13293,2019,2,61
Georgia,13,GA,Upson,13293,2020,1,175
Georgia,13,GA,Upson,13293,2020,2,120
Georgia,13,GA,Walker,13295,2019,2,568
Georgia,13,GA,Walker,13295,2020,1,518
Georgia,13,GA,Walker,13295,2020,2,92
Georgia,13,GA,Walton,13297,2019,2,145
Georgia,13,GA,Walton,13297,2020,1,198
Georgia,13,GA,Walton,13297,2020,2,124
Georgia,13,GA,Ware,13299,2019,2,150
Georgia,13,GA,Ware,13299,2020,1,127
Georgia,13,GA,Ware,13299,2020,2,59
Georgia,13,GA,Warren,13301,2019,2,14
Georgia,13,GA,Warren,13301,2020,1,81
Georgia,13,GA,Warren,13301,2020,2,22
Georgia,13,GA,Washington,13303,2019,2,47
Georgia,13,GA,Washington,13303,2020,1,57
Georgia,13,GA,Washington,13303,2020,2,35
Georgia,13,GA,Wayne,13305,2019,2,36
Georgia,13,GA,Wayne,13305,2020,1,91
Georgia,13,GA,Wayne,13305,2020,2,69
Georgia,13,GA,Webster,13307,2019,2,4
Georgia,13,GA,Webster,13307,2020,1,9
Georgia,13,GA,Webster,13307,2020,2,3
Georgia,13,GA,Wheeler,13309,2019,2,4
Georgia,13,GA,Wheeler,13309,2020,1,34
Georgia,13,GA,Wheeler,13309,2020,2,14
Georgia,13,GA,White,13311,2019,2,83
Georgia,13,GA,White,13311,2020,1,241
Georgia,13,GA,White,13311,2020,2,85
Georgia,13,GA,Whitfield,13313,2019,2,1264
Georgia,13,GA,Whitfield,13313,2020,1,3528
Georgia,13,GA,Whitfield,13313,2020,2,413
Georgia,13,GA,Wilcox,13315,2019,2,12
Georgia,13,GA,Wilcox,13315,2020,1,34
Georgia,13,GA,Wilcox,13315,2020,2,17
Georgia,13,GA,Wilkes,13317,2019,2,15
Georgia,13,GA,Wilkes,13317,2020,1,57
Georgia,13,GA,Wilkes,13317,2020,2,18
Georgia,13,GA,Wilkinson,13319,2019,2,19
Georgia,13,GA,Wilkinson,13319,2020,1,39
Georgia,13,GA,Wilkinson,13319,2020,2,21
Georgia,13,GA,Worth,13321,2019,2,30
Georgia,13,GA,Worth,13321,2020,1,70
Georgia,13,GA,Worth,13321,2020,2,38
